PurchaseOrderID OrderDate               TotalDue              Name                                               PrevOrderFromVendorAmt
3684            2014-07-14 00:00:00.000 580.125               SUPERSALES INC.                                    580.125
3763            2014-07-19 00:00:00.000 580.125               SUPERSALES INC.                                    580.125
3842            2014-07-25 00:00:00.000 580.125               SUPERSALES INC.                                    580.125
3921            2014-07-30 00:00:00.000 580.125               SUPERSALES INC.                                    580.125
4000            2014-08-03 00:00:00.000 580.125               SUPERSALES INC.                                    580.125
4007            2014-03-01 00:00:00.000 609422.00             Fitness Association                                NULL
618             2013-08-19 00:00:00.000 626.9527              Continental Pro Cycles                             NULL
867             2013-09-09 00:00:00.000 770.6381              Continental Pro Cycles                             626.9527
1049            2013-10-14 00:00:00.000 661.7602              Continental Pro Cycles                             770.6381
1271            2013-11-27 00:00:00.000 539.203               Continental Pro Cycles                             661.7602
1508            2013-12-23 00:00:00.000 661.7602              Continental Pro Cycles                             539.203
1587            2014-01-01 00:00:00.000 504.6392              Continental Pro Cycles                             661.7602
1666            2014-01-09 00:00:00.000 539.203               Continental Pro Cycles                             504.6392
1745            2014-01-20 00:00:00.000 627.1964              Continental Pro Cycles                             539.203
2219            2014-03-06 00:00:00.000 626.9527              Continental Pro Cycles                             627.1964
2377            2014-03-24 00:00:00.000 798.4841              Continental Pro Cycles                             626.9527
2535            2014-04-08 00:00:00.000 1166.3993             Continental Pro Cycles                             798.4841
3009            2014-05-21 00:00:00.000 626.9527              Continental Pro Cycles                             1166.3993
3167            2014-06-03 00:00:00.000 798.4841              Continental Pro Cycles                             626.9527
3325            2014-06-16 00:00:00.000 1166.3993             Continental Pro Cycles                             798.4841
3799            2014-07-22 00:00:00.000 626.9527              Continental Pro Cycles                             1166.3993
3957            2014-08-01 00:00:00.000 798.4841              Continental Pro Cycles                             626.9527
350             2013-05-22 00:00:00.000 1410.2839             Federal Sport                                      NULL
459             2013-08-06 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
542             2013-08-13 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
625             2013-08-19 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
708             2013-08-27 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
753             2013-08-30 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
791             2013-09-03 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
874             2013-09-10 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
957             2013-09-22 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1056            2013-10-14 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1120            2013-11-08 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1199            2013-11-18 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1278            2013-11-27 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1357            2013-12-06 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1436            2013-12-14 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1515            2013-12-23 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1594            2014-01-01 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1673            2014-01-09 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1752            2014-01-20 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1831            2014-01-27 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1910            2014-02-06 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
1989            2014-02-13 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2068            2014-02-21 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2147            2014-02-28 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2226            2014-03-06 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2305            2014-03-14 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2384            2014-03-24 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2463            2014-04-02 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2542            2014-04-09 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2621            2014-04-16 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2700            2014-04-22 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2779            2014-04-29 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2858            2014-05-08 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
2937            2014-05-15 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3016            2014-05-22 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3095            2014-05-28 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3174            2014-06-03 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3253            2014-06-10 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3332            2014-06-17 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3411            2014-06-22 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3490            2014-06-27 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3569            2014-07-04 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3648            2014-07-10 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3727            2014-07-16 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3806            2014-07-22 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3885            2014-07-27 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
3964            2014-08-01 00:00:00.000 1410.2839             Federal Sport                                      1410.2839
326             2013-04-25 00:00:00.000 1984.6192             Beaumont Bikes                                     NULL
405             2013-07-12 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
435             2013-08-05 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
597             2013-08-18 00:00:00.000 1685.3792             Beaumont Bikes                                     1984.6192
767             2013-09-01 00:00:00.000 1685.3792             Beaumont Bikes                                     1685.3792
850             2013-09-08 00:00:00.000 1984.6192             Beaumont Bikes                                     1685.3792
933             2013-09-18 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
1096            2013-11-06 00:00:00.000 1685.3792             Beaumont Bikes                                     1984.6192
1175            2013-11-13 00:00:00.000 1984.6192             Beaumont Bikes                                     1685.3792
1333            2013-12-04 00:00:00.000 1685.3792             Beaumont Bikes                                     1984.6192
1491            2013-12-20 00:00:00.000 1685.3792             Beaumont Bikes                                     1685.3792
1570            2013-12-30 00:00:00.000 1984.6192             Beaumont Bikes                                     1685.3792
1649            2014-01-08 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
1728            2014-01-16 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
1807            2014-01-24 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
1886            2014-02-05 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
1965            2014-02-12 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
2123            2014-02-27 00:00:00.000 1685.3792             Beaumont Bikes                                     1984.6192
2281            2014-03-12 00:00:00.000 1685.3792             Beaumont Bikes                                     1685.3792
2360            2014-03-20 00:00:00.000 1984.6192             Beaumont Bikes                                     1685.3792
2439            2014-03-28 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
2518            2014-04-07 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
2597            2014-04-14 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
2676            2014-04-21 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
2755            2014-04-28 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
2913            2014-05-13 00:00:00.000 1685.3792             Beaumont Bikes                                     1984.6192
3071            2014-05-26 00:00:00.000 1685.3792             Beaumont Bikes                                     1685.3792
3150            2014-06-02 00:00:00.000 1984.6192             Beaumont Bikes                                     1685.3792
3229            2014-06-07 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
3308            2014-06-13 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
3387            2014-06-20 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
3466            2014-06-26 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
3545            2014-07-02 00:00:00.000 1984.6192             Beaumont Bikes                                     1984.6192
3703            2014-07-15 00:00:00.000 1685.3792             Beaumont Bikes                                     1984.6192
3861            2014-07-26 00:00:00.000 1685.3792             Beaumont Bikes                                     1685.3792
3940            2014-07-31 00:00:00.000 1984.6192             Beaumont Bikes                                     1685.3792
329             2013-04-25 00:00:00.000 2032.6535             Bike Satellite Inc.                                NULL
408             2013-07-12 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
438             2013-08-05 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
517             2013-08-11 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
600             2013-08-18 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
687             2013-08-25 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
770             2013-09-01 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
853             2013-09-08 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
936             2013-09-18 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
1035            2013-10-13 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
1099            2013-11-06 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
1178            2013-11-15 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
1257            2013-11-26 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
1336            2013-12-04 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
1415            2013-12-12 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
1573            2013-12-31 00:00:00.000 1748.0327             Bike Satellite Inc.                                2032.6535
1731            2014-01-17 00:00:00.000 1748.0327             Bike Satellite Inc.                                1748.0327
1810            2014-01-24 00:00:00.000 2032.6535             Bike Satellite Inc.                                1748.0327
1889            2014-02-05 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
1968            2014-02-12 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
2047            2014-02-20 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
2126            2014-02-27 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
2205            2014-03-05 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
2363            2014-03-21 00:00:00.000 1748.0327             Bike Satellite Inc.                                2032.6535
2521            2014-04-07 00:00:00.000 1748.0327             Bike Satellite Inc.                                1748.0327
2600            2014-04-14 00:00:00.000 2032.6535             Bike Satellite Inc.                                1748.0327
2679            2014-04-21 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
2758            2014-04-28 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
2837            2014-05-05 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
2916            2014-05-13 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
2995            2014-05-20 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
3153            2014-06-02 00:00:00.000 1748.0327             Bike Satellite Inc.                                2032.6535
3311            2014-06-13 00:00:00.000 1748.0327             Bike Satellite Inc.                                1748.0327
3390            2014-06-20 00:00:00.000 2032.6535             Bike Satellite Inc.                                1748.0327
3469            2014-06-26 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
3548            2014-07-02 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
3627            2014-07-09 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
3706            2014-07-15 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
3785            2014-07-21 00:00:00.000 2032.6535             Bike Satellite Inc.                                2032.6535
3943            2014-07-31 00:00:00.000 1748.0327             Bike Satellite Inc.                                2032.6535
305             2013-04-24 00:00:00.000 6572.8163             Sport Playground                                   NULL
384             2013-05-29 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
493             2013-08-08 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
576             2013-08-15 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
663             2013-08-22 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
742             2013-08-29 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
825             2013-09-05 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
912             2013-09-15 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
999             2013-10-06 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1059            2013-10-15 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1154            2013-11-12 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1233            2013-11-22 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1312            2013-11-29 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1391            2013-12-11 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1470            2013-12-19 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1549            2013-12-26 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1628            2014-01-03 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1707            2014-01-15 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1786            2014-01-22 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1865            2014-02-03 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
1944            2014-02-10 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2023            2014-02-17 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2102            2014-02-25 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2181            2014-03-03 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2260            2014-03-10 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2339            2014-03-19 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2418            2014-03-27 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2497            2014-04-04 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2576            2014-04-11 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2655            2014-04-18 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2734            2014-04-25 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2813            2014-05-02 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2892            2014-05-12 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
2971            2014-05-19 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3050            2014-05-24 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3129            2014-05-30 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3208            2014-06-05 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3287            2014-06-12 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3366            2014-06-19 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3445            2014-06-25 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3524            2014-07-01 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3603            2014-07-08 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3682            2014-07-14 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3761            2014-07-19 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3840            2014-07-24 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3919            2014-07-29 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
3998            2014-08-03 00:00:00.000 6572.8163             Sport Playground                                   6572.8163
357             2013-05-22 00:00:00.000 24880.9811            Hybrid Bicycle Center                              NULL
466             2013-08-07 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
549             2013-08-13 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
632             2013-08-20 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
715             2013-08-27 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
798             2013-09-03 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
840             2013-09-06 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
881             2013-09-10 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
964             2013-09-22 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1071            2013-10-20 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1127            2013-11-08 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1206            2013-11-20 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1285            2013-11-28 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1364            2013-12-06 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1443            2013-12-17 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1522            2013-12-24 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1601            2014-01-02 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1680            2014-01-09 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1759            2014-01-20 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1838            2014-01-28 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1917            2014-02-07 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
1996            2014-02-14 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2075            2014-02-24 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2154            2014-03-01 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2233            2014-03-07 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2312            2014-03-14 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2391            2014-03-24 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2470            2014-04-02 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2549            2014-04-09 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2628            2014-04-16 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2707            2014-04-23 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2786            2014-04-30 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2865            2014-05-08 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
2944            2014-05-15 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3023            2014-05-22 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3102            2014-05-28 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3181            2014-06-04 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3260            2014-06-10 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3339            2014-06-17 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3418            2014-06-23 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3497            2014-06-28 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3576            2014-07-04 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3655            2014-07-11 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3734            2014-07-17 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3813            2014-07-23 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3892            2014-07-28 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
3971            2014-08-02 00:00:00.000 24880.9811            Hybrid Bicycle Center                              24880.9811
489             2013-08-08 00:00:00.000 733.1155              Reliance Fitness, Inc.                             NULL
659             2013-08-22 00:00:00.000 767.923               Reliance Fitness, Inc.                             733.1155
738             2013-08-29 00:00:00.000 589.5695              Reliance Fitness, Inc.                             767.923
821             2013-09-05 00:00:00.000 624.1333              Reliance Fitness, Inc.                             589.5695
1308            2013-11-29 00:00:00.000 767.923               Reliance Fitness, Inc.                             624.1333
1387            2013-12-09 00:00:00.000 589.5695              Reliance Fitness, Inc.                             767.923
1466            2013-12-18 00:00:00.000 624.1333              Reliance Fitness, Inc.                             589.5695
1545            2013-12-26 00:00:00.000 733.3592              Reliance Fitness, Inc.                             624.1333
2019            2014-02-17 00:00:00.000 733.1155              Reliance Fitness, Inc.                             733.3592
2177            2014-03-03 00:00:00.000 925.8795              Reliance Fitness, Inc.                             733.1155
2335            2014-03-19 00:00:00.000 1357.4925             Reliance Fitness, Inc.                             925.8795
2809            2014-05-01 00:00:00.000 733.1155              Reliance Fitness, Inc.                             1357.4925
2967            2014-05-19 00:00:00.000 925.8795              Reliance Fitness, Inc.                             733.1155
3125            2014-05-30 00:00:00.000 1357.4925             Reliance Fitness, Inc.                             925.8795
3599            2014-07-07 00:00:00.000 733.1155              Reliance Fitness, Inc.                             1357.4925
3757            2014-07-18 00:00:00.000 925.8795              Reliance Fitness, Inc.                             733.1155
3915            2014-07-29 00:00:00.000 1357.4925             Reliance Fitness, Inc.                             925.8795
595             2013-08-18 00:00:00.000 1187.6319             Aurora Bike Center                                 NULL
765             2013-09-01 00:00:00.000 2370.704              Aurora Bike Center                                 1187.6319
848             2013-09-08 00:00:00.000 766.1827              Aurora Bike Center                                 2370.704
931             2013-09-18 00:00:00.000 588.1772              Aurora Bike Center                                 766.1827
1331            2013-12-04 00:00:00.000 622.741               Aurora Bike Center                                 588.1772
1489            2013-12-20 00:00:00.000 696.8114              Aurora Bike Center                                 622.741
1568            2013-12-30 00:00:00.000 626.9527              Aurora Bike Center                                 696.8114
1726            2014-01-16 00:00:00.000 622.741               Aurora Bike Center                                 626.9527
1805            2014-01-24 00:00:00.000 2055.731              Aurora Bike Center                                 622.741
2121            2014-02-27 00:00:00.000 553.126               Aurora Bike Center                                 2055.731
2279            2014-03-12 00:00:00.000 662.3519              Aurora Bike Center                                 553.126
2358            2014-03-20 00:00:00.000 766.1827              Aurora Bike Center                                 662.3519
2437            2014-03-28 00:00:00.000 854.1761              Aurora Bike Center                                 766.1827
2516            2014-04-07 00:00:00.000 532.4852              Aurora Bike Center                                 854.1761
2595            2014-04-14 00:00:00.000 525.628               Aurora Bike Center                                 532.4852
2911            2014-05-13 00:00:00.000 553.126               Aurora Bike Center                                 525.628
3069            2014-05-26 00:00:00.000 662.3519              Aurora Bike Center                                 553.126
3148            2014-06-02 00:00:00.000 766.1827              Aurora Bike Center                                 662.3519
3227            2014-06-07 00:00:00.000 854.1761              Aurora Bike Center                                 766.1827
3306            2014-06-13 00:00:00.000 532.4852              Aurora Bike Center                                 854.1761
3385            2014-06-20 00:00:00.000 525.628               Aurora Bike Center                                 532.4852
3701            2014-07-15 00:00:00.000 553.126               Aurora Bike Center                                 525.628
3859            2014-07-26 00:00:00.000 662.3519              Aurora Bike Center                                 553.126
3938            2014-07-31 00:00:00.000 766.1827              Aurora Bike Center                                 662.3519
286             2013-02-08 00:00:00.000 6311.1799             Lakewood Bicycle                                   NULL
365             2013-05-23 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
474             2013-08-07 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
557             2013-08-14 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
644             2013-08-21 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
723             2013-08-28 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
806             2013-09-04 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
889             2013-09-11 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
968             2013-09-26 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
980             2013-09-29 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1079            2013-10-20 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1135            2013-11-11 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1214            2013-11-20 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1293            2013-11-28 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1372            2013-12-06 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1451            2013-12-17 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1530            2013-12-24 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1609            2014-01-02 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1688            2014-01-10 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1767            2014-01-21 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1846            2014-01-29 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
1925            2014-02-07 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2004            2014-02-14 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2083            2014-02-24 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2162            2014-03-01 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2241            2014-03-07 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2320            2014-03-17 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2399            2014-03-26 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2478            2014-04-03 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2557            2014-04-10 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2636            2014-04-16 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2715            2014-04-23 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2794            2014-04-30 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2873            2014-05-09 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
2952            2014-05-16 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3031            2014-05-23 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3110            2014-05-29 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3189            2014-06-04 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3268            2014-06-11 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3347            2014-06-18 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3426            2014-06-23 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3505            2014-06-30 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3584            2014-07-04 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3663            2014-07-11 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3742            2014-07-17 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3821            2014-07-23 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3900            2014-07-28 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
3979            2014-08-02 00:00:00.000 6311.1799             Lakewood Bicycle                                   6311.1799
661             2013-08-22 00:00:00.000 616.0232              Speed Corporation                                  NULL
1057            2013-10-15 00:00:00.000 923.7911              Speed Corporation                                  616.0232
1389            2013-12-11 00:00:00.000 731.3752              Speed Corporation                                  923.7911
1547            2013-12-26 00:00:00.000 923.7911              Speed Corporation                                  731.3752
1705            2014-01-15 00:00:00.000 1354.3598             Speed Corporation                                  923.7911
2179            2014-03-03 00:00:00.000 731.3752              Speed Corporation                                  1354.3598
2337            2014-03-19 00:00:00.000 923.7911              Speed Corporation                                  731.3752
2495            2014-04-04 00:00:00.000 1354.3598             Speed Corporation                                  923.7911
2969            2014-05-19 00:00:00.000 731.3752              Speed Corporation                                  1354.3598
3127            2014-05-30 00:00:00.000 923.7911              Speed Corporation                                  731.3752
3285            2014-06-12 00:00:00.000 1354.3598             Speed Corporation                                  923.7911
